Timestamp,Name,Registration Number,Gender,Batch,Area or Locality Near College,Type of Accommodation,Latitude (Accommodation),Longitude (Accommodation),Pincode,Commute Mode(s),How long is your commute,Do you usually travel alone or with others?,When Do You Leave for College?,When Do You Return Home?,Days of the Week You Commute,Have You Experienced Any Safety Incidents?,How many incidents have you experienced?,Where Did the Incident Happen?,Latitude (Incident),Longitude (Incident),Describe the incident,At which date the incident happen?,At what time the incident happen?,Was there any emergency support available?,Was the area had well lighting?,Were there any witnesses or bystanders present?,How Safe Do You Feel in Your Accommodation?,How Safe Do You Feel During Your Commute?,How likely are you to report an incident?,Do you feel informed about crime prevention strategies?,Do you know how to report safety concerns?,Confidence in staying safe,Has Incident,Encoded_Commute_Mode,Encoded_Accommodation,Leave_Hour,Leave_Day,Risk_Score
09:15.7,Hema Khurana,2020BTech217,Female,2023,Kotri,PG,0.45815045013295475,0.4369883560529786,462030,"['Personal Car', 'Monthly Cab', 'Private Bus']",45 mins–1 hour,With friends,2:50 PM,7:30 PM,"['Friday', 'Tuesday', 'Wednesday']",Yes,2,"666
Arora Ganj, Khandwa 383481",0.9953024238605918,0.9996050062732286,Voluptas qui quibusdam ducimus.,12-03-2024,08:38:38,No,Not Sure,No,4,1,4,Not Sure,No,3,1,75,1,,,3
34:35.2,Ojas Trivedi,2022BTech948,Other,2025,Kotri,PG,0.43966656521320857,0.9185485927469585,462030,['Scooty'],45 mins–1 hour,With friends,4:25 PM,2:45 PM,"['Friday', 'Wednesday', 'Monday', 'Saturday', 'Thursday']",No,0,,0.0,0.0,,,,No,Yes,No,5,5,1,No,Yes,5,1,135,1,,,1
08:16.5,Pratyush Maharaj,2024BTech957,Other,2025,Kotri,Rented Flat,0.5240284496844225,0.3777566276527011,466001,"['Personal Car', 'Scooty']",45 mins–1 hour,Alone,2:50 PM,4:20 PM,"['Saturday', 'Monday', 'Wednesday', 'Tuesday', 'Thursday', 'Friday']",Yes,3,"800
Merchant
Bathinda-670103",0.9824774034432406,0.9970332889827757,Ullam iure quod.,20-05-2024,20:25:22,Yes,Not Sure,Yes,2,3,3,Yes,No,1,1,83,2,,,4
30:53.1,Tamanna Edwin,2021BTech256,Female,2024,Sehore,Hostel,0.06943020536314748,0.5353263979663723,462030,"['College Bus', 'Walking']",15–30 mins,With friends,11:40 AM,7:30 PM,"['Tuesday', 'Monday', 'Thursday', 'Wednesday']",No,0,,0.0,0.0,,,,No,No,No,1,3,5,No,Yes,4,1,49,0,,,1
12:21.5,Lajita Ravi,2022BTech891,Male,2023,Sehore,Rented Flat,0.2300603915035353,0.6751561662319716,466001,['Walking'],30–45 mins,Alone,8:30 AM,2:45 PM,"['Thursday', 'Tuesday', 'Monday', 'Wednesday']",Yes,3,"893
Parekh Marg, Nadiad-878923",0.9913564667131739,0.9950886945561845,Optio et dolorum sed.,01-01-2024,16:15:54,Yes,No,No,4,5,4,Yes,No,4,1,162,2,,,4
15:52.3,Urishilla Dass,2021BTech816,Male,2025,Sehore,Hostel,0.8180685932143632,0.890375421412898,466001,['Walking'],45 mins–1 hour,With friends,4:25 PM,4:20 PM,"['Thursday', 'Wednesday', 'Monday', 'Saturday', 'Tuesday']",Yes,3,"68/992, Zachariah Ganj
Gandhidham 834873",0.9853217237849574,1.0,Delectus cumque et blanditiis perspiciatis at.,28-10-2024,18:37:07,Not Sure,Yes,No,5,3,5,Not Sure,Yes,4,1,162,0,,,4
57:33.1,Elijah Bains,2021BTech120,Female,2024,Sehore,Rented Flat,0.1909861275750444,0.7350063349979052,466001,"['Walking', 'Bike', 'Personal Car']",15–30 mins,With friends,1:15 PM,10:00 AM,"['Friday', 'Tuesday', 'Thursday', 'Wednesday']",No,0,,0.0,0.0,,,,Not Sure,Not Sure,No,4,5,5,Not Sure,No,5,1,137,2,,,1
16:06.1,Owen Gara,2025BTech491,Female,2025,Kotri,PG,0.3101952712010956,0.8186222835308286,466001,['Monthly Cab'],45 mins–1 hour,Alone,10:05 AM,7:30 PM,"['Thursday', 'Friday', 'Saturday', 'Wednesday', 'Monday', 'Tuesday']",No,0,,0.0,0.0,,,,Yes,No,No,4,5,1,Not Sure,No,2,1,66,1,,,1
22:44.1,Ishaan Deep,2023BTech415,Other,2025,Kotri,PG,0.9497865472719695,0.5557791043457314,462030,"['Walking', 'Scooty', 'Private Bus']",30–45 mins,Alone,1:15 PM,4:20 PM,"['Monday', 'Friday', 'Saturday', 'Thursday', 'Tuesday', 'Wednesday']",No,0,,0.0,0.0,,,,Not Sure,No,Yes,2,5,3,Not Sure,Yes,4,1,160,1,,,1
53:47.6,Megha Soman,2022BTech528,Male,2024,Bhopal,PG,0.13534424758913843,0.17739801255754628,462030,"['College Bus', 'Scooty', 'Bike']",15–30 mins,With friends,1:15 PM,10:00 AM,"['Monday', 'Saturday', 'Friday', 'Wednesday']",No,0,,0.0,0.0,,,,Yes,Not Sure,Yes,5,5,5,Yes,Yes,3,1,40,1,,,1
03:41.9,Warhi Tara,2022BTech470,Other,2023,Bhopal,Hostel,0.37537043859929753,0.9044369080391448,466001,['Monthly Cab'],15–30 mins,With friends,11:40 AM,1:10 PM,"['Tuesday', 'Wednesday', 'Monday', 'Thursday']",No,0,,0.0,0.0,,,,No,Yes,Yes,3,3,4,Not Sure,Yes,5,1,66,0,,,1
26:21.8,Chandran Koshy,2023BTech110,Female,2024,Sehore,PG,0.5684370294428547,0.6597814977902772,462030,"['Private Bus', 'Bike']",30–45 mins,With friends,4:25 PM,1:10 PM,"['Monday', 'Saturday', 'Wednesday', 'Tuesday', 'Thursday']",Yes,2,"81/50
Sangha Street, Chandigarh-739921",0.9900450064855866,0.9963998177289499,Veniam ex atque fugit aliquid animi.,27-01-2024,10:38:32,Yes,Not Sure,Yes,4,2,5,Not Sure,Yes,4,1,94,1,,,3
08:58.8,Joshua Rama,2020BTech588,Male,2024,Sehore,PG,0.29559798801781056,0.43482381477309673,462030,"['College Bus', 'Bike', 'Private Bus']",15–30 mins,Alone,6:00 PM,1:10 PM,"['Saturday', 'Wednesday', 'Friday', 'Thursday']",No,0,,0.0,0.0,,,,Yes,No,No,1,3,5,Yes,No,5,1,26,1,,,1
17:08.6,Tanvi Sandhu,2021BTech900,Female,2023,Kotri,Rented Flat,0.9866481914586842,0.4975011394964497,466001,"['Scooty', 'Private Bus']",15–30 mins,Alone,2:50 PM,7:30 PM,"['Tuesday', 'Thursday', 'Friday', 'Monday']",Yes,1,"H.No. 414
Borra Path, Thanjavur 027449",0.992769561490754,0.9962610305694977,Commodi sunt rem dicta animi nulla quidem adipisci.,23-08-2024,23:25:55,Not Sure,Yes,No,4,2,3,No,Yes,2,1,132,2,,,2
58:23.3,Harish Tank,2022BTech874,Female,2024,Kotri,PG,0.9895316054208152,0.8141466225726788,462030,['Scooty'],30–45 mins,Alone,6:00 PM,7:30 PM,"['Friday', 'Tuesday', 'Monday']",No,0,,0.0,0.0,,,,No,Not Sure,Yes,3,2,1,Not Sure,No,3,1,135,1,,,1
14:59.6,Darsh Kari,2022BTech310,Other,2024,Sehore,PG,0.7622545093390514,0.853762948595147,466001,"['College Bus', 'Monthly Cab']",30–45 mins,With friends,10:05 AM,4:20 PM,"['Thursday', 'Wednesday', 'Monday', 'Saturday', 'Friday', 'Tuesday']",No,0,,0.0,0.0,,,,No,Yes,No,1,5,2,No,Yes,2,1,31,1,,,1
38:55.8,Chatresh Char,2025BTech616,Male,2024,Sehore,Rented Flat,0.8253932656265022,0.9240322311842704,466001,"['Personal Car', 'Scooty', 'Private Bus']",30–45 mins,Alone,10:05 AM,11:35 AM,"['Saturday', 'Wednesday', 'Monday', 'Tuesday', 'Thursday', 'Friday']",Yes,3,"H.No. 55
Goswami
Ozhukarai 437637",0.9898374813324187,0.9947379976236119,Doloribus magni voluptatibus quidem recusandae adipisci voluptates.,14-10-2024,08:48:57,Not Sure,No,Yes,2,5,3,Not Sure,Yes,1,1,81,2,,,4
15:30.8,Kamya Nagy,2023BTech942,Female,2024,Bhopal,Hostel,0.138127543010917,0.48240155654212913,462030,['Scooty'],45 mins–1 hour,Alone,1:15 PM,7:30 PM,"['Wednesday', 'Monday', 'Thursday', 'Friday', 'Tuesday']",Yes,1,"H.No. 963
Ravi Path, Bareilly 496896",0.9816022737879004,0.9994012642457323,Vitae praesentium alias inventore aspernatur.,26-07-2024,08:09:38,Not Sure,Not Sure,No,2,5,1,No,No,4,1,135,0,,,2
04:37.9,Samarth Hans,2025BTech104,Other,2025,Kotri,PG,0.07218346522282104,0.29058063117059874,462030,['Walking'],30–45 mins,With friends,8:30 AM,11:35 AM,"['Saturday', 'Wednesday', 'Friday', 'Tuesday']",Yes,1,"469, Ramesh Circle, Amroha-918151",0.990074671176267,0.9997087095458688,Fugiat quae consequuntur distinctio.,18-02-2024,20:03:02,Yes,No,Yes,2,1,2,No,No,2,1,162,1,,,2
24:29.7,Radhika Ravi,2025BTech217,Male,2025,Bhopal,Hostel,0.9969543940024934,0.42029648994932245,466001,['Personal Car'],45 mins–1 hour,Alone,6:00 PM,4:20 PM,"['Tuesday', 'Friday', 'Wednesday', 'Saturday', 'Thursday', 'Monday']",No,0,,0.0,0.0,,,,No,No,No,2,3,2,No,No,2,1,89,0,,,1
16:44.6,Hardik Seshadri,2023BTech833,Female,2025,Bhopal,Rented Flat,0.6028017172331985,0.8182166830312383,466001,['Monthly Cab'],45 mins–1 hour,With friends,2:50 PM,7:30 PM,"['Thursday', 'Tuesday', 'Monday', 'Saturday', 'Friday']",No,0,,0.0,0.0,,,,Not Sure,Yes,No,4,3,3,No,Yes,4,1,66,2,,,1
02:39.8,Rohan Bir,2021BTech721,Female,2025,Kotri,Rented Flat,0.9602369205138857,0.587144873671491,462030,['Monthly Cab'],45 mins–1 hour,Alone,10:05 AM,5:55 PM,"['Saturday', 'Monday', 'Tuesday', 'Thursday', 'Friday', 'Wednesday']",Yes,1,"927
Sharma Chowk
Katihar 349709",0.986962134363003,0.9970159212329966,Alias veniam expedita sint voluptas cupiditate expedita.,12-08-2024,11:31:18,Yes,No,Yes,1,5,1,Yes,Yes,5,1,66,2,,,2
08:38.6,Advaith Bhavsar,2020BTech134,Female,2023,Kotri,Hostel,0.9680601832569735,0.9345075668588549,462030,['Scooty'],30–45 mins,Alone,8:30 AM,4:20 PM,"['Thursday', 'Saturday', 'Tuesday', 'Monday']",Yes,1,"50
Narayanan Circle
Katni 320073",0.9806772631892641,0.9972171858400194,Enim tempore dolor libero.,30-11-2024,01:52:54,No,Not Sure,No,5,2,2,Yes,Yes,5,1,135,0,,,2
40:38.0,Farhan Hayer,2025BTech219,Female,2025,Bhopal,PG,0.7280299875052023,0.875320012770402,466001,"['Personal Car', 'Bike', 'Scooty']",45 mins–1 hour,Alone,6:00 PM,5:55 PM,"['Thursday', 'Tuesday', 'Saturday', 'Friday']",No,0,,0.0,0.0,,,,Not Sure,No,No,3,4,2,Yes,Yes,4,1,68,1,,,1
50:38.4,Janani Konda,2020BTech334,Female,2024,Bhopal,Rented Flat,0.7285025470156654,0.06214321713480331,462030,['Private Bus'],15–30 mins,With friends,10:05 AM,5:55 PM,"['Monday', 'Wednesday', 'Thursday', 'Tuesday', 'Friday', 'Saturday']",No,0,,0.0,0.0,,,,Yes,Yes,Yes,1,3,1,No,Yes,4,1,114,2,,,1
12:59.0,Dalaja Tank,2022BTech419,Female,2024,Kotri,Hostel,0.28168351327971664,0.2288711254610689,466001,['Walking'],45 mins–1 hour,Alone,4:25 PM,7:30 PM,"['Friday', 'Tuesday', 'Wednesday', 'Monday', 'Thursday', 'Saturday']",No,0,,0.0,0.0,,,,Yes,No,No,1,1,2,No,Yes,2,1,162,0,,,1
10:03.9,Frederick Vyas,2025BTech627,Male,2025,Bhopal,Rented Flat,0.33950997981609277,0.7312675818781145,462030,"['Scooty', 'Walking', 'Monthly Cab']",30–45 mins,Alone,6:00 PM,4:20 PM,"['Friday', 'Thursday', 'Saturday']",Yes,3,"H.No. 307, Gour
Solapur-530343",0.9953200439207663,0.993907364990423,Quidem aut consectetur laborum delectus modi nihil.,14-07-2024,07:49:07,Yes,No,Yes,2,4,5,Yes,No,2,1,133,2,,,4
47:42.7,Nandini Nagy,2025BTech763,Male,2023,Bhopal,PG,0.7478654727197025,0.556359394169391,466001,['College Bus'],45 mins–1 hour,With friends,8:30 AM,5:55 PM,"['Thursday', 'Monday', 'Friday', 'Tuesday']",Yes,3,"09/830
Dar Zila, Malda-167301",0.984589299592819,0.9976211344095445,Debitis aliquid autem.,23-07-2024,09:36:02,Not Sure,No,No,1,2,3,No,Yes,4,1,50,1,,,4
38:01.0,Chandran Memon,2021BTech495,Female,2025,Bhopal,Hostel,0.4541136705859685,0.0012931025827640497,466001,['Personal Car'],45 mins–1 hour,Alone,1:15 PM,4:20 PM,"['Wednesday', 'Saturday', 'Friday', 'Monday']",No,0,,0.0,0.0,,,,Not Sure,Yes,No,1,3,4,No,No,4,1,89,0,,,1
26:37.3,Udant Sarin,2025BTech154,Male,2023,Sehore,Rented Flat,0.9726275910678197,0.04891702658690633,466001,"['Walking', 'Personal Car', 'Monthly Cab']",45 mins–1 hour,Alone,6:00 PM,11:35 AM,"['Monday', 'Thursday', 'Tuesday', 'Wednesday']",No,0,,0.0,0.0,,,,No,No,No,3,4,5,Not Sure,Yes,5,1,150,2,,,1
43:47.6,Ekavir Thakur,2021BTech554,Female,2023,Kotri,Rented Flat,0.3304412424310357,0.5925301238687837,466001,"['Private Bus', 'College Bus', 'Scooty']",45 mins–1 hour,Alone,1:15 PM,5:55 PM,"['Tuesday', 'Friday', 'Monday']",Yes,1,"12/386
Dass Street
Tiruppur 625514",0.983520562078217,0.9989499737193429,Rerum earum eveniet consequuntur.,16-02-2024,21:02:24,Not Sure,No,Yes,1,5,1,Not Sure,No,4,1,95,2,,,2
53:48.0,Suhani Iyer,2024BTech901,Other,2024,Kotri,Hostel,0.45853891006951386,0.6669778947727707,462030,['Walking'],45 mins–1 hour,Alone,6:00 PM,11:35 AM,"['Wednesday', 'Monday', 'Tuesday', 'Thursday']",Yes,2,"00/43
Mangat Marg
Indore 261032",0.9993449508547154,0.9950100751658404,Eius cupiditate laudantium saepe similique ad.,05-01-2024,20:49:04,No,No,Yes,5,5,4,No,Yes,4,1,162,0,,,3
18:42.7,Vasudha Manne,2021BTech327,Male,2023,Kotri,Rented Flat,0.636799971165857,0.24526381099818195,462030,"['Bike', 'College Bus', 'Private Bus']",30–45 mins,Alone,4:25 PM,10:00 AM,"['Friday', 'Wednesday', 'Saturday']",Yes,1,"H.No. 049, Bhardwaj Circle
Shahjahanpur 521739",0.9894746102380976,0.994402978117474,Repudiandae excepturi aliquid ad id ipsum.,07-02-2024,10:20:12,Yes,Not Sure,Yes,4,2,1,Not Sure,Yes,3,1,2,2,,,2
53:27.6,Saanvi Khanna,2020BTech938,Male,2023,Kotri,PG,0.4803006760003825,0.07995148857389722,462030,"['Bike', 'Scooty']",15–30 mins,With friends,6:00 PM,11:35 AM,"['Thursday', 'Wednesday', 'Tuesday', 'Saturday']",Yes,2,"H.No. 597, Madan Path
Saharanpur 382337",0.9820406472656752,0.9959595336591442,Neque culpa veniam cupiditate.,23-04-2024,21:07:12,Yes,Not Sure,No,1,1,3,No,Yes,3,1,20,1,,,3
46:58.3,Chakrika Rama,2025BTech442,Other,2024,Kotri,PG,0.3470809438374971,0.3390298116367205,462030,"['Scooty', 'College Bus', 'Walking']",30–45 mins,With friends,4:25 PM,1:10 PM,"['Thursday', 'Tuesday', 'Saturday', 'Wednesday', 'Monday', 'Friday']",No,0,,0.0,0.0,,,,No,Yes,Yes,2,2,3,Not Sure,No,1,1,120,1,,,1
37:18.4,Vihaan Swamy,2022BTech198,Female,2023,Sehore,PG,0.556999487393071,0.7762430550954207,462030,['Monthly Cab'],15–30 mins,With friends,11:40 AM,10:00 AM,"['Tuesday', 'Monday', 'Friday', 'Thursday', 'Wednesday', 'Saturday']",Yes,2,"447, Menon Ganj, Pudukkottai-957681",0.9998172876368847,0.9980450313751754,Numquam beatae totam.,25-07-2024,11:05:28,No,No,No,2,3,5,Yes,No,5,1,66,1,,,3
29:32.3,Urishilla Sarkar,2020BTech842,Female,2025,Sehore,PG,0.610290584051512,0.3262232770512412,466001,"['Bike', 'Private Bus', 'Walking']",30–45 mins,With friends,4:25 PM,10:00 AM,"['Friday', 'Saturday', 'Wednesday']",Yes,3,"H.No. 45, Hayer Ganj
Thrissur 066898",0.9790905640023787,0.9943233651782939,Fuga vero repellendus nam id.,14-08-2024,19:45:21,No,Not Sure,Yes,3,1,4,No,No,4,1,15,1,,,4
03:40.2,Zaid Chawla,2021BTech282,Other,2025,Bhopal,PG,0.5936628968698869,0.33034955936125243,466001,['College Bus'],15–30 mins,With friends,8:30 AM,11:35 AM,"['Monday', 'Wednesday', 'Thursday']",Yes,1,"76/48
Handa Marg, Tezpur 887172",0.9870081848584352,0.9941115844374897,Animi tenetur non possimus maxime optio.,14-07-2024,00:30:48,Not Sure,Not Sure,Yes,1,3,3,Not Sure,Yes,2,1,50,1,,,2
34:58.1,Maanas Khosla,2022BTech628,Female,2024,Kotri,PG,0.7966372184666639,0.09732203274117524,462030,"['Private Bus', 'Personal Car', 'Monthly Cab']",15–30 mins,Alone,10:05 AM,7:30 PM,"['Saturday', 'Wednesday', 'Thursday']",No,0,,0.0,0.0,,,,No,No,Yes,3,3,2,Not Sure,No,3,1,101,1,,,1
03:59.9,Raghav Dhar,2020BTech700,Female,2023,Bhopal,Rented Flat,0.9287155992695375,0.33960809353709465,466001,['Bike'],15–30 mins,With friends,2:50 PM,11:35 AM,"['Thursday', 'Saturday', 'Friday', 'Tuesday', 'Monday', 'Wednesday']",Yes,3,"48/82, Ben Nagar
Dhule 818641",0.9814282012127451,0.9963970564373803,Reiciendis laboriosam tempora magni quam adipisci consectetur.,04-11-2024,20:57:57,Yes,Not Sure,Yes,1,3,1,Not Sure,Yes,3,1,24,2,,,4
06:13.0,Yachana Sanghvi,2025BTech473,Male,2025,Bhopal,Hostel,0.539664963316568,0.44207844153029896,462030,['Scooty'],30–45 mins,Alone,2:50 PM,1:10 PM,"['Monday', 'Wednesday', 'Tuesday', 'Thursday', 'Saturday']",Yes,2,"98, Dua Street, Hindupur 678183",0.9943701779715455,0.9971731084007586,Harum ea placeat aspernatur reiciendis nemo vitae.,25-11-2024,19:05:26,Yes,Not Sure,Yes,5,5,5,No,Yes,3,1,135,0,,,3
12:18.9,Anmol Rau,2021BTech672,Male,2025,Sehore,Rented Flat,0.8474133373914725,0.11714224329202239,462030,['Private Bus'],30–45 mins,With friends,11:40 AM,1:10 PM,"['Saturday', 'Thursday', 'Friday', 'Tuesday', 'Wednesday']",No,0,,0.0,0.0,,,,Yes,No,No,3,2,4,No,No,1,1,114,2,,,1
35:58.4,Mitesh Bali,2025BTech887,Other,2023,Sehore,Hostel,0.872649216672535,0.8135362139000506,462030,"['Scooty', 'Personal Car', 'Private Bus']",45 mins–1 hour,With friends,4:25 PM,7:30 PM,"['Monday', 'Thursday', 'Friday', 'Tuesday', 'Wednesday']",No,0,,0.0,0.0,,,,Not Sure,No,No,4,4,5,Yes,Yes,1,1,127,0,,,1
56:35.2,Anita Mani,2025BTech404,Other,2024,Sehore,Hostel,0.019142664915257512,0.5101289689113173,466001,"['Walking', 'Monthly Cab']",45 mins–1 hour,With friends,10:05 AM,7:30 PM,"['Tuesday', 'Saturday', 'Friday', 'Wednesday', 'Thursday', 'Monday']",Yes,2,"87/120
Mital Marg
Nadiad-952890",0.9950823859110679,0.9993213287257613,Totam ipsum quos mollitia.,11-09-2024,10:23:00,Yes,No,No,1,4,1,Yes,Yes,2,1,147,0,,,3
25:06.6,Pranav Desai,2020BTech107,Female,2023,Sehore,Rented Flat,0.07685499631563175,0.9844144996154682,466001,"['College Bus', 'Monthly Cab', 'Scooty']",15–30 mins,With friends,10:05 AM,5:55 PM,"['Friday', 'Tuesday', 'Monday', 'Thursday']",Yes,1,"H.No. 70
Jain Nagar, Amravati 505802",0.9855101818198686,0.995341546283279,Placeat nobis aliquam ipsa id quae.,21-02-2024,05:58:05,No,Yes,No,3,3,1,No,No,1,1,30,2,,,2
22:54.1,Kashish Batta,2023BTech995,Male,2025,Sehore,Hostel,0.5751089289719005,0.7919831655713665,462030,['Monthly Cab'],15–30 mins,Alone,1:15 PM,4:20 PM,"['Thursday', 'Tuesday', 'Monday', 'Friday']",No,0,,0.0,0.0,,,,Yes,Yes,No,2,3,4,Not Sure,Yes,2,1,66,0,,,1
44:00.0,Rachita Natt,2020BTech753,Male,2023,Bhopal,Hostel,0.5829662320187055,0.25600218462048474,462030,"['Scooty', 'Bike']",30–45 mins,With friends,8:30 AM,5:55 PM,"['Friday', 'Tuesday', 'Thursday', 'Saturday', 'Monday', 'Wednesday']",No,0,,0.0,0.0,,,,No,Yes,No,1,2,4,Yes,No,1,1,116,0,,,1
31:14.8,Gauri Bath,2024BTech748,Female,2024,Kotri,Hostel,0.31416797488225257,0.5653830013232266,466001,['Personal Car'],45 mins–1 hour,With friends,11:40 AM,10:00 AM,"['Tuesday', 'Saturday', 'Friday', 'Monday', 'Wednesday']",No,0,,0.0,0.0,,,,Yes,No,Yes,5,4,4,Not Sure,Yes,4,1,89,0,,,1
52:32.6,Rachana Soman,2023BTech188,Male,2025,Kotri,Hostel,0.8236191650914648,0.9019691703461774,466001,"['Walking', 'Bike']",15–30 mins,With friends,10:05 AM,1:10 PM,"['Friday', 'Thursday', 'Saturday', 'Wednesday']",No,0,,0.0,0.0,,,,Not Sure,Yes,No,2,3,5,No,No,3,1,139,0,,,1
52:35.5,Gavin Khare,2023BTech281,Male,2025,Sehore,Hostel,0.5688334988626522,0.46363550570549705,462030,"['Private Bus', 'Scooty', 'Bike']",30–45 mins,Alone,11:40 AM,4:20 PM,"['Thursday', 'Friday', 'Saturday', 'Wednesday', 'Monday']",Yes,3,"74/48, Guha Road, Thiruvananthapuram-284538",0.9832300438879947,0.9943286167935689,Officia molestias cum ipsum.,27-04-2024,10:24:53,Not Sure,No,Yes,5,3,5,Yes,No,2,1,105,0,,,4
13:28.1,Banjeet Ray,2022BTech209,Female,2023,Bhopal,Hostel,0.3147566718995236,0.9276725960640704,462030,"['Walking', 'Personal Car', 'Scooty']",45 mins–1 hour,With friends,4:25 PM,7:30 PM,"['Monday', 'Saturday', 'Tuesday', 'Friday']",Yes,1,"H.No. 115, Aurora Zila
Vellore 721069",0.9980224248888541,0.9969891857370516,Harum fuga est animi.,01-05-2024,23:46:37,Yes,Not Sure,Yes,4,4,5,No,Yes,1,1,151,0,,,2
03:03.6,Zarna Shanker,2025BTech946,Male,2025,Sehore,Rented Flat,0.2760328228622697,0.693635084041631,462030,"['Monthly Cab', 'Personal Car', 'Walking']",30–45 mins,Alone,1:15 PM,1:10 PM,"['Saturday', 'Tuesday', 'Friday', 'Monday']",No,0,,0.0,0.0,,,,Yes,Not Sure,Yes,1,4,1,No,Yes,4,1,57,2,,,1
48:12.5,Chaman Goda,2025BTech921,Female,2025,Sehore,PG,0.4755029955467194,0.5408783057946778,462030,"['Personal Car', 'College Bus']",15–30 mins,Alone,6:00 PM,7:30 PM,"['Wednesday', 'Saturday', 'Friday']",No,0,,0.0,0.0,,,,No,Not Sure,No,1,2,4,Yes,No,3,1,73,1,,,1
03:16.9,David Vig,2025BTech701,Male,2024,Sehore,Hostel,0.5665848364463528,0.3267774638724461,462030,['Scooty'],30–45 mins,With friends,1:15 PM,2:45 PM,"['Thursday', 'Monday', 'Saturday', 'Tuesday', 'Wednesday', 'Friday']",Yes,1,"55/60
Varghese Zila
Tezpur-747469",0.9827098690680566,0.9994548126570121,Architecto rerum magnam quo.,13-05-2024,03:35:24,No,No,No,5,3,2,No,No,5,1,135,0,,,2
12:12.9,Rachit Sankar,2023BTech592,Other,2024,Bhopal,Rented Flat,0.6349577900233854,0.8447815078298788,462030,['Personal Car'],45 mins–1 hour,Alone,10:05 AM,11:35 AM,"['Wednesday', 'Saturday', 'Monday', 'Tuesday', 'Friday']",Yes,3,"59/875, Sengupta Road
Howrah-550755",0.9872937234664343,0.9974703601479045,Debitis deserunt iste voluptatem corporis.,22-09-2024,02:07:32,No,Not Sure,Yes,3,1,4,No,No,4,1,89,2,,,4
50:02.9,Netra Nazareth,2022BTech303,Female,2025,Bhopal,PG,0.22701879024764793,0.4184552243151245,462030,"['Personal Car', 'Scooty', 'Walking']",15–30 mins,Alone,6:00 PM,4:20 PM,"['Monday', 'Saturday', 'Thursday', 'Wednesday']",No,0,,0.0,0.0,,,,Yes,Yes,Yes,2,2,4,Yes,No,5,1,82,1,,,1
17:03.1,Manya Dhillon,2021BTech532,Female,2024,Sehore,Hostel,0.6335280972671598,0.9929301021832373,466001,['Walking'],45 mins–1 hour,Alone,8:30 AM,7:30 PM,"['Saturday', 'Monday', 'Tuesday', 'Wednesday']",No,0,,0.0,0.0,,,,Yes,Not Sure,No,5,3,5,No,Yes,3,1,162,0,,,1
49:05.5,Turvi Rattan,2021BTech963,Male,2023,Kotri,Hostel,0.19614623714477375,0.7488027757531199,462030,"['Monthly Cab', 'Bike']",15–30 mins,With friends,8:30 AM,4:20 PM,"['Thursday', 'Monday', 'Saturday', 'Tuesday', 'Friday']",Yes,1,"H.No. 49, Srivastava Circle
Kottayam 125153",0.9977579111835755,0.9965329145632518,Eius aliquam vero quas voluptates.,15-06-2024,03:35:12,No,No,Yes,1,5,4,No,No,5,1,51,0,,,2
07:59.2,Garima Saxena,2020BTech866,Female,2023,Sehore,Hostel,0.5276947906321041,0.6058526947334144,466001,['Monthly Cab'],30–45 mins,With friends,6:00 PM,7:30 PM,"['Thursday', 'Friday', 'Monday', 'Tuesday']",Yes,3,"23
De Circle, Hyderabad-118057",0.9949492140069943,0.9997774450607816,Distinctio eum unde aperiam ratione quisquam.,15-11-2024,20:28:13,Not Sure,Yes,Yes,1,1,4,Yes,No,2,1,66,0,,,4
08:58.2,Vamakshi Khatri,2022BTech733,Male,2024,Sehore,Rented Flat,0.5452115304520504,0.9111554192844835,466001,"['Monthly Cab', 'Private Bus']",15–30 mins,Alone,10:05 AM,4:20 PM,"['Thursday', 'Friday', 'Saturday', 'Monday', 'Tuesday', 'Wednesday']",No,0,,0.0,0.0,,,,Yes,No,Yes,5,1,4,Not Sure,Yes,2,1,59,2,,,1
15:13.2,Faras Sekhon,2024BTech296,Other,2024,Bhopal,Rented Flat,0.9093646877903439,0.1870219887676683,466001,['Scooty'],30–45 mins,Alone,8:30 AM,5:55 PM,"['Thursday', 'Monday', 'Wednesday']",Yes,1,"293, Patla Path, Mangalore 120420",0.9825751224243057,0.9979475990731091,Architecto non dicta accusamus veritatis deserunt.,28-07-2024,15:03:39,Yes,Not Sure,Yes,2,2,3,Yes,Yes,3,1,135,2,,,2
07:50.4,Vamakshi Garde,2021BTech268,Male,2023,Sehore,Rented Flat,0.06883950597507038,0.03572497073452041,462030,['Monthly Cab'],30–45 mins,With friends,4:25 PM,1:10 PM,"['Tuesday', 'Thursday', 'Friday', 'Monday', 'Wednesday']",No,0,,0.0,0.0,,,,No,Not Sure,Yes,5,2,4,Not Sure,No,4,1,66,2,,,1
27:36.4,Chandresh Lalla,2022BTech228,Male,2024,Bhopal,PG,0.5723156216960845,0.2754509293672811,462030,"['Private Bus', 'Monthly Cab', 'Bike']",15–30 mins,Alone,1:15 PM,1:10 PM,"['Friday', 'Wednesday', 'Saturday', 'Monday', 'Thursday', 'Tuesday']",No,0,,0.0,0.0,,,,Yes,Not Sure,No,4,4,2,Yes,Yes,4,1,98,1,,,1
